"","accession","charge","formula","inchi","inchikey","kegg.compound.id","molecular.mass","monoisotopic.mass","name","n.stars","smiles","chebi.id","query","HMDB","complete.match.noncasesensitive","complete.match.casesensitive","complete.match.firstentry","match.score","annotation.score"
"177",15963,0,"C5H12O5","InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5-","HEBKCHPVOIAQTA-ZXFHETKHSA-N","C00474",152.14578,152.06847,"ribitol;(2R,3s,4S)-pentane-1,2,3,4,5-pentol;Adonitol;D-Adonitol;D-Ribitol;L-ribitol",3,"OC[C@H](O)[C@H](O)[C@H](O)CO",15963,"ribitol","HMDB00508;HMDB0000508",TRUE,TRUE,TRUE,4,6
"178",82982,-1,"C26H42NO5","InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/p-1/t15-,16-,17-,18+,19-,20+,21+,22+,25+,26-/m1/s1","WVULKSPCQVQLCU-BUXLTGKBSA-M",NA,448.616,448.30685,"glycodeoxycholate",3,"C1[C@@]2([C@]3(C[C@@H]([C@]4([C@]([C@@]3(CC[C@@]2(C[C@@H](C1)O)[H])[H])(CC[C@@]4([C@@H](CCC(NCC([O-])=O)=O)C)[H])[H])C)O)[H])C",82982,"glycodeoxycholate",NA,TRUE,TRUE,TRUE,4,0
"179",28177,0,"C7H8N4O2","InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)","ZFXYFBGIUFBOJW-UHFFFAOYSA-N","C07130",180.16418,180.06473,"theophylline;1,3-dimethyl-7H-purine-2,6-dione;1,3-Dimethylxanthine;Elixophyllin;Respbid;Theo-Dur;Theolair;Theophyllin;theophylline anhydrous;Uniphyl",3,"Cn1c2nc[nH]c2c(=O)n(C)c1=O",28177,"theophylline","HMDB01889;HMDB0001889",TRUE,TRUE,TRUE,4,6
"180",26490,NA,NA,NA,NA,NA,NA,NA,"quinate",3,NA,26490,"quinate",NA,TRUE,TRUE,TRUE,4,0
"181",28946,0,"C7H8N4O2","InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)","YAPQBXQYLJRXSA-UHFFFAOYSA-N","C07480",180.16418,180.06473,"theobromine;3,7-dihydro-3,7-dimethyl-1H-purine-2,6-dione;3,7-dimethylpurine-2,6-dione;3,7-dimethylxanthine;Theobromin",3,"Cn1cnc2n(C)c(=O)[nH]c(=O)c12",28946,"theobromine","HMDB02825;HMDB0002825",TRUE,TRUE,TRUE,4,6
"182",58044,-1,"C7H5O4","InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)/p-1","WXTMDXOMEHJXQO-UHFFFAOYSA-M",NA,153.1122,153.01933,"2,5-dihydroxybenzoate;2,5-dihydroxybenzoate anion;5-hydroxysalicylate;gentisate;hydroquinonecarboxylate",3,"Oc1ccc(O)c(c1)C([O-])=O",58044,"gentisate",NA,TRUE,TRUE,FALSE,2,0
"183",25858,0,"C7H8N4O2","InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)","QUNWUDVFRNGTCO-UHFFFAOYSA-N","C13747",180.164,180.06473,"1,7-dimethylxanthine;3,7-Dihydro-1,7-dimethyl-1H-purine-2,6-dione;p-Xanthine;Paraxanthine",3,"Cn1cnc2[nH]c(=O)n(C)c(=O)c12",25858,"paraxanthine","HMDB0001860;HMDB01860",TRUE,FALSE,FALSE,2,6
"184",17282,-1,"C11H10NO3","InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)/p-1","XGILAAMKEQUXLS-UHFFFAOYSA-M","C02043",204.20204,204.06662,"3-(indol-3-yl)lactate;indole lactate;indole-3-lactate;Indolelactate",3,"OC(Cc1c[nH]c2ccccc12)C([O-])=O",17282,"indolelactate","HMDB0000671;HMDB00671",TRUE,FALSE,FALSE,2,6
"185",43355,0,"C8H7NO4S","InChI=1S/C8H7NO4S/c10-14(11,12)13-8-5-9-7-4-2-1-3-6(7)8/h1-5,9H,(H,10,11,12)","BXFFHSIDQOFMLE-UHFFFAOYSA-N",NA,213.21,213.00958,"indoxyl sulfate;3-indolyl hydrogen sulfate;3-indolyl sulfate;3-Indoxyl sulfate;3-Indoxylsulfuric acid;Indican;indol-3-yl hydrogen sulfate;Indol-3-yl sulfate;indol-3-yl sulphate;Indoxyl sulfic acid;indoxyl sulphate;indoxyl-3-sulphate;Indoxylsulfuric acid",3,"OS(=O)(=O)Oc1c[nH]c2ccccc12",43355,"3-indoxyl sulfate","HMDB0000682;HMDB00682",TRUE,FALSE,FALSE,2,3
"186",82966,0,"C14H18N2O5","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)","XHHOHZPNYFQJKL-UHFFFAOYSA-N",NA,294.3031,294.12157,"gamma-glutamylphenylalanine;gamma-Glu-Phe",3,"NC(CCC(=O)NC(Cc1ccccc1)C(O)=O)C(O)=O",82966,"gamma-glutamylphenylalanine","HMDB29156",TRUE,TRUE,TRUE,4,3
"187",17865,-1,"C6H9O3","InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1","BKAJNAXTPSGJCU-UHFFFAOYSA-M","C00233",129.13386,129.05572,"4-methyl-2-oxopentanoate;2-Oxoisocaproate;alpha-ketoisocaproate",3,"CC(C)CC(=O)C([O-])=O",17865,"4-methyl-2-oxopentanoate","HMDB0000695;HMDB00695",TRUE,TRUE,TRUE,4,6
"188",16070,0,"C6H12O5","InChI=1S/C6H12O5/c7-1-4-6(10)5(9)3(8)2-11-4/h3-10H,1-2H2/t3-,4+,5+,6+/m0/s1","MPCAJMNYNOGXPB-SLPGGIOYSA-N","C07326",164.15648,164.06847,"1,5-anhydro-D-glucitol;1,5-anhydro-D-sorbitol;1,5-anhydroglucitol;1,5-ANHYDROSORBITOL",3,"OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O",16070,"1,5-anhydroglucitol (1,5-AG)","HMDB0002712;HMDB02712",FALSE,FALSE,FALSE,0.5,6
"189",64496,0,"C24H52NO6P","InChI=1S/C24H52NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h24,26H,5-23H2,1-4H3/t24-/m1/s1","VLBPIWYTPAXCFJ-XMMPIXPASA-N",NA,481.6465,481.35323,"lysophosphatidylcholine O-16:0/0:0;1-hexadecyl-sn-glycero-3-phosphocholine;1-O-Hexadecyl-2-lyso-sn-glycero-3-phosphocholine;1-O-Hexadecyl-sn-glycero-3-phosphatidylcholine;1-O-Hexadecyl-sn-glycero-3-phosphocholine;1-O-Hexadecyl-sn-glyceryl-3-phosphorylcholine;1-palmityl-GPC;GPC(O-16:0/0:0);LPC O-16:0/0:0;Lysophosphatidylcholine(O-16:0/0:0);PC O-16:0/0:0;PC(O-16:0/0:0)",3,"CCCCCCCCCCCCCCCCOC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C",64496,"1-palmityl-GPC (O-16:0)",NA,FALSE,FALSE,FALSE,0.5,0
"190",37550,0,"C18H38NO5P","InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1","DUYSYHSSBDVJSM-KRWOKUGFSA-N","C06124",379.4718,379.24876,"sphingosine 1-phosphate;(2-amino-3-hydroxy-octadec-4-enoxy)phosphonic acid;(2S,3R,4E)-2-amino-4-octadecene-1,3-diol 1-(dihydrogen phosphate);C18-Sphingosine 1-phosphate;D-erythro-sphingosine 1-phosphate;S1P;Sphing-4-enine 1-phosphate;Sphingosine 1-phosphic acid;sphingosine-1-phosphate",3,"CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O",37550,"sphingosine 1-phosphate","HMDB0000277;HMDB00277",TRUE,TRUE,TRUE,4,6
"191",75062,0,"C38H76NO8P","InChI=1S/C38H76NO8P/c1-6-8-10-12-14-16-18-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-20-17-15-13-11-9-7-2/h36H,6-35H2,1-5H3/t36-/m1/s1","RFVFQQWKPSOBED-PSXMRANNSA-N",NA,705.987,705.53086,"1-myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine;1-myristoyl-2-palmitoyl-GPC;1-myristoyl-2-palmitoyl-GPC (14:0/16:0);1-Myristoyl-2-palmitoylphosphatidylcholine;1-tetradecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine;1-tetradecanoyl-2-hexadecanoylphosphatidylcholine;GPC(14:0/16:0);MPPC;PC(14:0/16:0);PC(30:0);Phosphatidylcholine(14:0/16:0);Phosphatidylcholine(30:0)",3,"C(C[N+](C)(C)C)OP(=O)([O-])OC[C@H](OC(CCCCCCCCCCCCCCC)=O)COC(=O)CCCCCCCCCCCCC",75062,"1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","HMDB0007869;HMDB07869",TRUE,TRUE,FALSE,1,3
"192",133577,-1,"C6H11O3","InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)/p-1","LVRFTAZAXQPQHI-UHFFFAOYSA-M",NA,131.15,131.07137,"2-hydroxy-4-methylvalerate;2-hydroxy-4-methylpentanoate;2-hydroxyisocaproate;alpha-hydroxyisocaproate",3,"C(C(C([O-])=O)O)C(C)C",133577,"alpha-hydroxyisocaproate",NA,TRUE,TRUE,FALSE,2,0
"193",132951,NA,NA,NA,NA,NA,NA,NA,"maleate;maleate anion;maleate anions;maleates;maleic acid anion;maleic acid anions",3,NA,132951,"maleate",NA,TRUE,TRUE,TRUE,4,0
"194",133514,-1,"C8H15O3","InChI=1S/C8H16O3/c1-2-3-4-5-6-7(9)8(10)11/h7,9H,2-6H2,1H3,(H,10,11)/p-1","JKRDADVRIYVCCY-UHFFFAOYSA-M",NA,159.203,159.10267,"2-hydroxyoctanoate;2-hydroxycaprylate;alpha-hydroxycaprylate;alpha-hydroxyoctanoate",3,"OC(CCCCCC)C([O-])=O",133514,"2-hydroxyoctanoate",NA,TRUE,TRUE,TRUE,4,0
"195",39150,-1,"C5H7O3","InChI=1S/C5H8O3/c1-4(6)2-3-5(7)8/h2-3H2,1H3,(H,7,8)/p-1","JOOXCMJARBKPKM-UHFFFAOYSA-M",NA,115.10728,115.04007,"4-oxopentanoate;3-acetylpropionate;4-ketovalerate;4-oxovalerate;beta-acetylpropionate;gamma-ketovalerate;laevulinate;levulate;levulinate",3,"CC(=O)CCC([O-])=O",39150,"levulinate (4-oxovalerate)",NA,FALSE,FALSE,FALSE,0.5,0
"196",133511,-1,"C8H15O3","InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)/p-1","NDPLAKGOSZHTPH-UHFFFAOYSA-M",NA,159.203,159.10267,"3-hydroxyoctanoate;3-hydroxycaprylate;beta-hydroxycaprylate;beta-hydroxyoctanoate",3,"CCCCCC(CC(=O)[O-])O",133511,"3-hydroxyoctanoate",NA,TRUE,TRUE,TRUE,4,0
"197",8100,-1,"C9H9O3","InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)/p-1","VOXXWSYKYCBWHO-UHFFFAOYSA-M",NA,165.16596,165.05572,"3-phenyllactate;phenyllactate",3,"OC(Cc1ccccc1)C([O-])=O",8100,"phenyllactate (PLA)",NA,FALSE,FALSE,FALSE,0.5,0
"198",73067,0,"C23H45NO4","InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3","XOMRRQXKHMYMOC-UHFFFAOYSA-N",NA,399.6077,399.33486,"O-palmitoylcarnitine;3-(hexadecanoyloxy)-4-(trimethylammonio)butanoate;hexadecanoylcarnitine;hexadecanoylcarnitines;O-hexadecanoylcarnitine;palmitoylcarnitine",3,"CCCCCCCCCCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C",73067,"palmitoylcarnitine (C16)",NA,FALSE,FALSE,FALSE,0.5,0
"199",70749,0,"C13H25NO4","InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3","VVPRQWTYSNDTEA-UHFFFAOYSA-N",NA,259.342,259.17836,"O-hexanoylcarnitine;3-(hexanoyloxy)-4-(trimethylammonio)butanoate;hexanoylcarnitine",3,"C(OC(CCCCC)=O)(C[N+](C)(C)C)CC(=O)[O-]",70749,"hexanoylcarnitine (C6)","HMDB00705",FALSE,FALSE,FALSE,0.5,3
"200",58128,0,"C7H14N2O3","InChI=1S/C7H14N2O3/c1-2-9-6(10)4-3-5(8)7(11)12/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1","DATAGRPVKZEWHA-YFKPBYRVSA-N",NA,174.1977,174.10044,"N(5)-ethyl-L-glutamine zwitterion;N(5)-ethyl-L-glutamine;theanine;theanine zwitterion",3,"CCNC(=O)CC[C@H]([NH3+])C([O-])=O",58128,"theanine","HMDB34365",TRUE,TRUE,FALSE,2,3
"201",16814,0,"C19H28O5S","InChI=1S/C19H28O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h3,13-16H,4-11H2,1-2H3,(H,21,22,23)/t13-,14-,15-,16-,18-,19-/m0/s1","CZWCKYRVOZZJNM-USOAJAOKSA-N","C04555",368.489,368.16575,"dehydroepiandrosterone sulfate;(3-beta)-3-(Sulfooxy)androst-5-en-17-one;17-Ketoandrost-5-en-3beta-yl sulfate;17-oxoandrost-5-en-3beta-yl hydrogen sulphate;3-O-Sulfodehydroepiandrosterone;3beta-Hydroxyandrost-5-en-17-one 3-sulfate;Androst-5-en-17-on-3beta-yl sulfuric acid;Dehydroepiandrosterone 3-sulfate;Dehydroepiandrosterone monosulfate;Dehydroepiandrosterone sulphate;Dehydroisoandrosterone sulfate;Dehydroisoandrosterone-3-sulfate;DHEA sulfate;DHEA-S;DHEAS;Prasterone sulfate",3,"C1[C@@]2([C@@]([C@@]3(C(C[C@@H](OS(O)(=O)=O)CC3)=C1)C)(CC[C@]4([C@]2(CCC4=O)[H])C)[H])[H]",16814,"dehydroepiandrosterone sulfate (DHEA-S)","HMDB01032;HMDB0001032",FALSE,FALSE,FALSE,0.5,6
"202",73024,0,"C9H17NO4","InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3","RDHQFKQIGNGIED-UHFFFAOYSA-N",NA,203.2356,203.11576,"O-acetylcarnitine;3-(acetyloxy)-4-(trimethylammonio)butanoate;Acetyl-DL-carnitine;acetylcarnitine;DL-O-Acetylcarnitine",3,"CC(=O)OC(CC([O-])=O)C[N+](C)(C)C",73024,"acetylcarnitine (C2)",NA,FALSE,FALSE,FALSE,0.5,0
"203",17649,-2,"C3H2O5","InChI=1S/C3H4O5/c4-1(2(5)6)3(7)8/h1,4H,(H,5,6)(H,7,8)/p-2","ROBFUDYVXSDBQM-UHFFFAOYSA-L","C02500",118.04498,117.99132,"hydroxymalonate(2-);hydroxymalonate;TARTRONATE",3,"OC(C([O-])=O)C([O-])=O",17649,"tartronate (hydroxymalonate)",NA,FALSE,FALSE,FALSE,0.5,3
"204",30623,-2,"C2O4","InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)/p-2","MUBZPKHOEPUJKR-UHFFFAOYSA-L","C00209",88.019,87.98076,"oxalate(2-);ethanedioic acid, ion(2-);ox;oxalate;OXALATE ION",3,"[O-]C(=O)C([O-])=O",30623,"oxalate (ethanedioate)","HMDB02329;HMDB0002329",FALSE,FALSE,FALSE,0.5,6
"205",17113,0,"C4H10O4","InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+","UNXHWFMMPAWVPI-ZXZARUISSA-N","C00503",122.1198,122.05791,"erythritol;(2R,3S)-butane-1,2,3,4-tetrol;Erythrit;Erythrite;erythro-tetritol;Erythrol;L-erythritol;MESO-ERYTHRITOL;mesoerythritol;Phycite;Phycitol",3,"OC[C@H](O)[C@H](O)CO",17113,"erythritol","HMDB0002994;HMDB02994",TRUE,TRUE,TRUE,4,6
"206",32111,0,"C7H5NO3S","InChI=1S/C7H5NO3S/c9-7-5-3-1-2-4-6(5)12(10,11)8-7/h1-4H,(H,8,9)","CVHZOJJKTDOEJC-UHFFFAOYSA-N",NA,183.185,182.99901,"saccharin;1,1-Dioxo-1,2-benzisothiazol-3(2H)-one;1,1-Dioxo-1,2-dihydro-benzo[d]isothiazol-3-one;1,2-Benzisothiazol-3(2H)-one 1,1-dioxide;1,2-Benzisothiazolin-3-one 1,1-dioxide;1,2-Dihydro-2-ketobenzisosulfonazole;1,2-Dihydro-2-ketobenzisosulphonazole;2,3-Dihydro-3-oxobenzisosulfonazole;2,3-Dihydro-3-oxobenzisosulphonazole;3-Hydroxybenzisothiazole-S,S-dioxide;Anhydro-o-sulfaminebenzoic acid;Benzo-2-sulphimide;Benzoic acid sulfimide;Benzoic sulfimide;Benzoic sulphimide;Benzosulfimide;Benzosulphimide;Benzoylsulfonic Imide;o-Benzoic sulfimide;o-Benzosulfimide;o-Sulfobenzimide;o-Sulfobenzoic acid imide;Saccharimide;Saccharine",3,"O=C1NS(=O)(=O)c2ccccc12",32111,"saccharin","HMDB0029723;HMDB29723",TRUE,TRUE,TRUE,4,3
"207",84197,-1,"C14H27O3","InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-13(15)12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)/p-1","ATRNZOYKSNPPBF-UHFFFAOYSA-M",NA,243.3629,243.19657,"3-hydroxytetradecanoate;3-hydroxymyristate;3-hydroxytetradecanoate(1-)",3,"CCCCCCCCCCCC(O)CC([O-])=O",84197,"3-hydroxymyristate",NA,TRUE,TRUE,FALSE,2,0
"208",24785,-2,"C4H5NO4","InChI=1S/C4H7NO4/c6-3(7)1-5-2-4(8)9/h5H,1-2H2,(H,6,7)(H,8,9)/p-2","NBZBKCUXIYYUSX-UHFFFAOYSA-L",NA,131.0868,131.02295,"iminodiacetate;iminodiacetic acid dianion",3,"[O-]C(=O)CNCC([O-])=O",24785,"iminodiacetate (IDA)",NA,FALSE,FALSE,FALSE,0.5,0
"209",75342,0,"C21H40O4","InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9-","RZRNAYUHWVFMIP-KTKRTIGZSA-N",NA,356.5399,356.29266,"1-oleoylglycerol;1-(9Z-octadecenoyl)-glycerol;1-(9Z-octadecenoyl)-rac-glycerol;1-monoolein;1-monooleoyl-rac-glycerol;1-monooleoylglycerol;1-oleoyl-rac-glycerol;2,3-dihydroxypropyl oleate;MG (18:1/0:0/0:0)",3,"CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)CO",75342,"1-oleoylglycerol (18:1)",NA,FALSE,FALSE,FALSE,0.5,0
"210",11851,-1,"C5H7O3","InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)/p-1","QHKABHOOEWYVLI-UHFFFAOYSA-M","C00141",115.1073,115.04007,"3-methyl-2-oxobutanoate;2-Oxo-3-methylbutanoate;2-Oxoisopentanoate;2-Oxoisovalerate;3-methyl-2-oxobutyrate;alpha-keto-isovalerate",3,"CC(C)C(=O)C([O-])=O",11851,"3-methyl-2-oxobutyrate","HMDB00019;HMDB0000019",TRUE,TRUE,FALSE,2,6
"211",27747,0,"C7H16N4O2","InChI=1S/C7H16N4O2/c8-5(6(12)13)3-1-2-4-11-7(9)10/h5H,1-4,8H2,(H,12,13)(H4,9,10,11)/t5-/m0/s1","QUOGESRFPZDMMT-YFKPBYRVSA-N","C01924",188.2275,188.12733,"L-homoarginine;Homo-L-arginine;Homoarginine;L-N(6)-amidinolysine;N6-(Aminoiminomethyl)-L-lysine;N6-amidino-L-Lysine;N6-amidino-Lysine",3,"N[C@@H](CCCCNC(N)=N)C(O)=O",27747,"homoarginine","HMDB00670;HMDB0000670",TRUE,FALSE,FALSE,2,6
"212",58148,0,"C7H15N3O3","InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)/t5-/m0/s1","XIGSAGMEBXLVJJ-YFKPBYRVSA-N",NA,189.2123,189.11134,"L-homocitrulline zwitterion;homocitrulline;L-homocitrulline",3,"NC(=O)NCCCC[C@H]([NH3+])C([O-])=O",58148,"homocitrulline","HMDB00679",TRUE,TRUE,FALSE,2,3
"213",88956,0,"C10H15N3O5","InChI=1S/C10H15N3O5/c11-7(14)3-1-6(10(17)18)13-9(16)5-2-4-8(15)12-5/h5-6H,1-4H2,(H2,11,14)(H,12,15)(H,13,16)(H,17,18)/t5-,6-/m0/s1","ILAITOFTZJRIFJ-WDSKDSINSA-N",NA,257.244,257.10117,"pyroglutamylglutamine;5-oxoprolylglutamine;L-p-Glu-L-Gln;L-pyroglutamyl-L-glutamine;p-Glu-Gln;Pyro-L-glutaminyl-L-glutamine",3,"C([C@H]1NC(CC1)=O)(=O)N[C@H](C(O)=O)CCC(=O)N",88956,"pyroglutamylglutamine","HMDB0039229;HMDB39229",TRUE,TRUE,TRUE,4,3
"214",3165,0,"C50H73N15O11","InChI=1S/C50H73N15O11/c51-32(16-7-21-56-49(52)53)45(72)65-25-11-20-39(65)47(74)64-24-9-18-37(64)43(70)58-28-40(67)59-34(26-30-12-3-1-4-13-30)41(68)62-36(29-66)46(73)63-23-10-19-38(63)44(71)61-35(27-31-14-5-2-6-15-31)42(69)60-33(48(75)76)17-8-22-57-50(54)55/h1-6,12-15,32-39,66H,7-11,16-29,51H2,(H,58,70)(H,59,67)(H,60,69)(H,61,71)(H,62,68)(H,75,76)(H4,52,53,56)(H4,54,55,57)/t32-,33-,34-,35-,36-,37-,38-,39-/m0/s1","QXZGBUJJYSLZLT-FDISYFBBSA-N",NA,1060.2085,1059.5614,"bradykinin;Arg-Pro-Pro-Gly-Phe-Ser-Pro-Phe-Arg;BK;L-Arg-L-Pro-L-Pro-Gly-L-Phe-L-Ser-L-Pro-L-Phe-L-Arg;L-bradykinin;RPPGFSPFR",3,"N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O",3165,"bradykinin","HMDB04246;HMDB0004246",TRUE,TRUE,TRUE,4,3
"215",75457,0,"C21H38O4","InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-20(18-22)19-23/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3/b7-6-,10-9-","IEPGNWMPIFDNSD-HZJYTTRNSA-N",NA,354.524,354.27701,"2-linoleoylglycerol;2-(9Z,12Z-octadecadienoyl)-glycerol;2-Glyceryl 9,12-octadecadienoate;2-Monolinolein;2-Monolinoleoylglycerol;beta-Monolinolein;Glyceryl 2-linoleate;MG (0:0/18:2(n-6)/0:0)",3,"CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(CO)CO",75457,"2-linoleoylglycerol (18:2)","HMDB0011538;HMDB11538",FALSE,FALSE,FALSE,0.5,3
"216",132979,-1,"C10H19O3","InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)/p-1","FYSSBMZUBSBFJL-UHFFFAOYSA-M",NA,187.256,187.13397,"3-hydroxydecanoate;3-hydroxycaprate;3-hydroxydecanoate anion;beta-hydroxycaprate;beta-hydroxydecanoate",3,"C(CC(CCCCCCC)O)(=O)[O-]",132979,"3-hydroxydecanoate",NA,TRUE,TRUE,TRUE,4,0
"217",64755,-2,"C10H14N2O8","InChI=1S/C10H16N2O8/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)/p-2","KCXVZYZYPLLWCC-UHFFFAOYSA-L",NA,290.2268,290.07611,"EDTA(2-);2,2',2'',2'''-(ethane-1,2-diyldiammonio)tetraacetate;EDTA",3,"[O-]C(=O)C[NH+](CC[NH+](CC([O-])=O)CC([O-])=O)CC([O-])=O",64755,"EDTA",NA,TRUE,TRUE,FALSE,1,0
"218",40410,0,"C4H7NO3","InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)","OKJIRPAQVSHGFK-UHFFFAOYSA-N",NA,117.1033,117.04259,"N-acetylglycine;Ac-Gly-OH;Acetamidoacetic acid;Aceturic acid;Acetylamino-Acetic Acid;Acetylaminoacetic acid;Acetylglycine;Ethanoylaminoethanoic acid",3,"CC(=O)NCC(O)=O",40410,"N-acetylglycine","HMDB0000532;HMDB00532",TRUE,TRUE,TRUE,2,3
"219",33527,NA,NA,NA,NA,NA,NA,NA,"ribonate",3,NA,33527,"ribonate",NA,TRUE,TRUE,TRUE,4,0
"220",15243,0,"C4H7O5",NA,NA,NA,135.096,135.02935,"threonate",3,NA,15243,"threonate",NA,TRUE,TRUE,TRUE,4,0
"221",70958,0,"C7H11N3O2","InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)","BRMWTNUJHUMWMS-UHFFFAOYSA-N",NA,169.1811,169.08513,"1-methylhistidine;1-methyl-DL-histidine",3,"Cn1cnc(CC(N)C(O)=O)c1",70958,"1-methylhistidine",NA,TRUE,TRUE,TRUE,4,0
"222",73017,0,"C11H21NO4","InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3","LRCNOZRCYBNMEP-UHFFFAOYSA-N",NA,231.2887,231.14706,"O-isobutyrylcarnitine;3-[(2-methylpropanoyl)oxy]-4-(trimethylammonio)butanoate;isobutyrylcarnitine",3,"CC(C)C(=O)OC(CC([O-])=O)C[N+](C)(C)C",73017,"isobutyrylcarnitine (C4)",NA,FALSE,FALSE,FALSE,0.5,0
